POINT;TYPE_CODE;PAS
07300578819510;CDC;PT30M
09319971047399;CDC;PT30M
09580028926158;CDC;PT30M
09613458709280;CDC;PT30M
12195513689370;CDC;PT30M
12278002876510;CDC;PT30M
12444428334124;CDC;PT30M
12496382035598;CDC;PT30M
14249637999806;CDC;PT30M
14249638133174;CDC;PT30M
14293487574505;CDC;PT30M
14345730799791;CDC;PT30M
14416931967226;CDC;PT30M
14437047694205;CDC;PT30M
14443994100653;CDC;PT30M
14498697418989;CDC;PT30M
14583502135076;CDC;PT30M
14829232927493;CDC;PT30M
14878147487925;CDC;PT30M
14888133054673;CDC;PT30M
15272648245847;CDC;PT30M
15454124446764;CDC;PT30M
15478002867956;CDC;PT30M
16106512249105;CDC;PT30M
16126627954879;CDC;PT30M
16157597653599;CDC;PT30M
16400868282250;CDC;PT30M
16431982542363;CDC;PT10M
16458031729265;CDC;PT30M
17163965227425;CDC;PT30M
17580318335991;CDC;PT30M
17647901585194;CDC;PT30M
17781765545098;CDC;PT30M
19104051960931;CDC;PT30M
19123878293662;CDC;PT30M
19157742266529;CDC;PT30M
19303617870780;CDC;PT10M
19306801681655;CDC;PT30M
19309551310596;CDC;PT10M
19316208329330;CDC;PT10M
19318523806899;CDC;PT10M
19384081014945;CDC;PT30M
19385238733389;CDC;PT30M
19476555691359;CDC;PT30M
19506946340013;CDC;PT10M
19526338564060;CDC;PT10M
19572358848807;CDC;PT30M
19624457287080;CDC;PT10M
19747901588661;CDC;PT30M
19763386365423;CDC;PT30M
19919536872326;CDC;PT30M
21130680106482;CDC;PT30M
21287988388067;CDC;PT30M
21575542626284;CDC;PT30M
22126338612224;CDC;PT30M
22162952128269;CDC;PT30M
22256150421605;CDC;PT30M
22288856656870;CDC;PT30M
22365991233513;CDC;PT30M
22383357324043;CDC;PT30M
22397105557749;CDC;PT30M
22590303873134;CDC;PT30M
23112590424078;CDC;PT30M
23342546993550;CDC;PT30M
23354703299523;CDC;PT10M
23587554250712;CDC;PT30M
24103762636682;CDC;PT30M
24230101253393;CDC;PT10M
24265991236328;CDC;PT10M
24334297943769;CDC;PT10M
24560202568538;CDC;PT30M
25147467321360;CDC;PT30M
25157018806812;CDC;PT30M
25232416741522;CDC;PT30M
25252966655467;CDC;PT30M
25268306656751;CDC;PT30M
25288567245142;CDC;PT30M
25452387778166;CDC;PT30M
25854124457231;CDC;PT10M
25875687386089;CDC;PT30M
25876266217286;CDC;PT10M
25893342930680;CDC;PT30M
01234442782707;CDC;PT30M
01249348718356;CDC;PT30M
01322720679261;CDC;PT30M
01331693147257;CDC;PT30M
01344862452815;CDC;PT30M
01401157736983;CDC;PT30M
01446164888256;CDC;PT30M
01464833500972;CDC;PT30M
02286107054446;CDC;PT30M
02290882746903;CDC;PT30M
02428798811020;CDC;PT30M
04317076688675;CDC;PT30M
04363965206832;CDC;PT30M
05504486213630;CDC;PT30M
06395079560542;CDC;PT30M
06586396498660;CDC;PT30M
06590014408725;CDC;PT30M
07181186643727;CDC;PT30M
07218958011573;CDC;PT30M
07277134515245;CDC;PT30M
07595368933150;CDC;PT30M
09143270612496;CDC;PT30M
09231259044630;CDC;PT30M
09335166329920;CDC;PT30M
09370911653129;CDC;PT30M
09583357452287;CDC;PT30M
09728943501456;CDC;PT30M
09736034666911;CDC;PT30M
09761504977965;CDC;PT30M
14261649579168;CDC;PT30M
14263675650308;CDC;PT30M
14287698912638;CDC;PT10M
14332561475572;CDC;PT30M
14413603455952;CDC;PT30M
14440810328403;CDC;PT30M
14537192444697;CDC;PT30M
14682489090420;CDC;PT30M
14729956550656;CDC;PT30M
14808538282825;CDC;PT30M
14877279265250;CDC;PT30M
15260781416795;CDC;PT30M
16130535246857;CDC;PT30M
16145730761240;CDC;PT30M
16150940462543;CDC;PT30M
16238494876307;CDC;PT30M
16374384938484;CDC;PT30M
17134008639905;CDC;PT30M
17560202597556;CDC;PT30M
17564109973967;CDC;PT30M
17639363235706;CDC;PT30M
17653256138905;CDC;PT30M
19105499225508;CDC;PT30M
19107525269499;CDC;PT30M
19145730779113;CDC;PT30M
19158610608470;CDC;PT30M
19448191010048;CDC;PT30M
19469898667281;CDC;PT30M
19864833483853;CDC;PT30M
19946454328277;CDC;PT30M
21143849427098;CDC;PT30M
21200289412390;CDC;PT30M
21249927528927;CDC;PT30M
21251664133093;CDC;PT30M
21321562862018;CDC;PT30M
21410853695173;CDC;PT30M
21454703188604;CDC;PT30M
21589290743880;CDC;PT30M
21596671397837;CDC;PT30M
22117076697564;CDC;PT30M
22117076697564;CDC;PT30M
22212445636990;CDC;PT30M
22567872518138;CDC;PT30M
23108683054699;CDC;PT30M
23260492039467;CDC;PT30M
23288422445722;CDC;PT30M
24176700387180;CDC;PT30M
24205354482113;CDC;PT30M
24348046300820;CDC;PT30M
24370766948606;CDC;PT30M
24538929073657;CDC;PT30M
24595947844850;CDC;PT30M
25125325597291;CDC;PT30M
25204775597460;CDC;PT30M
25213892865777;CDC;PT30M
25220984008000;CDC;PT10M
25227351615001;CDC;PT30M
25236034583233;CDC;PT30M
25254124449355;CDC;PT30M
25307235748508;CDC;PT30M
25309551270421;CDC;PT30M
25408104181706;CDC;PT10M
25419970927134;CDC;PT30M
25451519400270;CDC;PT30M
25810274865573;CDC;PT30M
25812735128314;CDC;PT30M
25874819039323;CDC;PT10M
25889580271756;CDC;PT30M
25890448598712;CDC;PT10M
25901736566707;CDC;PT30M
25946164958453;CDC;PT30M
01111432692208;CDC;PT30M
01162517931701;CDC;PT30M
01179449955870;CDC;PT30M
01236758301133;CDC;PT10M
01351374809830;CDC;PT30M
01372069341458;CDC;PT30M
01646020242996;CDC;PT30M
02175542626284;CDC;PT30M
02194211197589;CDC;PT30M
02505788655353;CDC;PT30M
04361939181738;CDC;PT30M
04388711960108;CDC;PT30M
04392474623170;CDC;PT30M
04536179432370;CDC;PT30M
05140955127809;CDC;PT30M
05255571603122;CDC;PT30M
05630969581434;CDC;PT30M
07251374757309;CDC;PT30M
07423010068005;CDC;PT30M
09189290867842;CDC;PT30M
09462952217470;CDC;PT30M
09702170710096;CDC;PT30M
09724312509834;CDC;PT30M
09785962328999;CDC;PT30M
12288277788244;CDC;PT30M
14238350017071;CDC;PT30M
14275976753517;CDC;PT30M
14381041908993;CDC;PT30M
14529088200974;CDC;PT30M
14761649767371;CDC;PT30M
14842981171020;CDC;PT30M
15285238674891;CDC;PT30M
15516497789090;CDC;PT30M
16115050648974;CDC;PT30M
16115484679908;CDC;PT30M
16149203920978;CDC;PT30M
16407814705784;CDC;PT30M
17127785754251;CDC;PT30M
17156295208179;CDC;PT30M
17233285069502;CDC;PT30M
17271056423857;CDC;PT30M
19155282144991;CDC;PT30M
19170766998766;CDC;PT30M
19183646807770;CDC;PT30M
19195368881831;CDC;PT30M
19306801672329;CDC;PT10M
19309696028314;CDC;PT10M
19327496315281;CDC;PT10M
19336613582032;CDC;PT10M
19379015812803;CDC;PT30M
19405788660974;CDC;PT30M
19537626562403;CDC;PT10M
19541823378606;CDC;PT10M
19599565845421;CDC;PT30M
19627496363641;CDC;PT30M
19672793022906;CDC;PT10M
19738784315630;CDC;PT30M
19753256103717;CDC;PT30M
19863531056200;CDC;PT30M
21222286485066;CDC;PT30M
21263386285761;CDC;PT10M
21294500657058;CDC;PT30M
21341678600902;CDC;PT30M
21415340070554;CDC;PT30M
21502894279320;CDC;PT30M
21502894279320;CDC;PT30M
21519681606406;CDC;PT30M
22208538262910;CDC;PT30M
22519971020862;CDC;PT30M
22539073666752;CDC;PT30M
23112735143613;CDC;PT30M
23152966581778;CDC;PT30M
23307525251739;CDC;PT30M
23421418219636;CDC;PT30M
23559913142471;CDC;PT30M
24162083906038;CDC;PT30M
24262228629614;CDC;PT30M
24297395040501;CDC;PT30M
24325036163068;CDC;PT30M
24376410992519;CDC;PT10M
25118379123693;CDC;PT30M
25196237311015;CDC;PT30M
25271345735810;CDC;PT30M
25279015771287;CDC;PT30M
25297250313003;CDC;PT10M
25462228611303;CDC;PT30M
25691027484704;CDC;PT30M
25893777108110;CDC;PT10M
25913892839675;CDC;PT30M
25972358840723;CDC;PT30M
25991895724259;CDC;PT30M
25991895724259;CDC;PT30M
01110709036508;CDC;PT30M
01209261912431;CDC;PT30M
01359913049751;CDC;PT30M
01401012957168;CDC;PT30M
01570043347961;CDC;PT30M
02104920299702;CDC;PT30M
02134298041330;CDC;PT30M
02163096883340;CDC;PT30M
02179160585987;CDC;PT30M
02360781430319;CDC;PT30M
02433719223656;CDC;PT30M
02460636694105;CDC;PT10M
04162518052644;CDC;PT30M
04349348725555;CDC;PT10M
04515195362564;CDC;PT30M
05130101293104;CDC;PT30M
05623878409767;CDC;PT30M
05678871140160;CDC;PT30M
05697973883347;CDC;PT30M
06597395022284;CDC;PT10M
07577134548967;CDC;PT30M
09111866824604;CDC;PT30M
09113748173471;CDC;PT30M
09125325591347;CDC;PT30M
09201157738348;CDC;PT30M
09360202565589;CDC;PT30M
09392908778630;CDC;PT30M
09397250278094;CDC;PT30M
09599855224022;CDC;PT30M
09725904464589;CDC;PT30M
09733285008751;CDC;PT30M
09747612146551;CDC;PT30M
12103039019389;CDC;PT30M
12153690285075;CDC;PT10M
12237192389335;CDC;PT30M
12501591860435;CDC;PT30M
12563096935760;CDC;PT30M
14201736493807;CDC;PT30M
14241823381650;CDC;PT30M
14463530956837;CDC;PT30M
14489001323063;CDC;PT10M
14605065080261;CDC;PT30M
14835166342765;CDC;PT30M
14888133016654;CDC;PT30M
15200144615235;CDC;PT30M
16113892867804;CDC;PT30M
16125180714525;CDC;PT30M
16139073688909;CDC;PT30M
16579015889502;CDC;PT10M
17107814709939;CDC;PT30M
17666570173708;CDC;PT30M
17690159167730;CDC;PT30M
19336613529151;CDC;PT10M
19356584615090;CDC;PT30M
19373227115201;CDC;PT30M
19472069382393;CDC;PT30M
19707091061811;CDC;PT30M
19719681511787;CDC;PT30M
19790882718235;CDC;PT30M
19832127345188;CDC;PT30M
19930535359354;CDC;PT30M
19953979703235;CDC;PT30M
19956729357681;CDC;PT30M
19981620813199;CDC;PT30M
21115195351324;CDC;PT30M
21178436994526;CDC;PT30M
21183936286031;CDC;PT30M
21255426856980;CDC;PT30M
21494645312800;CDC;PT30M
21525904480128;CDC;PT30M
22112300902299;CDC;PT30M
22112590390425;CDC;PT30M
22424312532133;CDC;PT30M
22454703241727;CDC;PT30M
22480173526670;CDC;PT30M
22483936270846;CDC;PT30M
22543994117626;CDC;PT30M
22545875496280;CDC;PT30M
23134008585133;CDC;PT30M
23161215468462;CDC;PT30M
23164833555201;CDC;PT30M
23182489131059;CDC;PT30M
23538494893396;CDC;PT30M
24124457265372;CDC;PT30M
24203473194005;CDC;PT30M
24274819014250;CDC;PT30M
24507380576382;CDC;PT30M
24514471731965;CDC;PT30M
24542112801761;CDC;PT30M
24587120059564;CDC;PT30M
25114905879013;CDC;PT30M
25203907317658;CDC;PT10M
25204196715245;CDC;PT30M
25214037574112;CDC;PT30M
25229088236187;CDC;PT30M
25247177864686;CDC;PT30M
25269898616007;CDC;PT30M
25376555604620;CDC;PT30M
25431837800986;CDC;PT30M
25823878331925;CDC;PT30M
25846888510424;CDC;PT30M
01114616466706;CDC;PT30M
01169609216745;CDC;PT30M
01174674349021;CDC;PT30M
01262662706156;CDC;PT30M
01331114297208;CDC;PT30M
01356150399628;CDC;PT30M
01368017267831;CDC;PT30M
01451664148040;CDC;PT30M
01496237333609;CDC;PT30M
01599710549903;CDC;PT30M
02145007163613;CDC;PT30M
02182633814816;CDC;PT30M
02601013002426;CDC;PT30M
05137916037826;CDC;PT30M
05161070857582;CDC;PT30M
05496816149248;CDC;PT30M
05558176535758;CDC;PT30M
06341823344756;CDC;PT30M
06506222819218;CDC;PT30M
06506222819218;CDC;PT30M
06515918918665;CDC;PT30M
07284949275617;CDC;PT30M
07406801724961;CDC;PT30M
07454992732877;CDC;PT30M
09186396511300;CDC;PT30M
09367438432172;CDC;PT30M
09446599114529;CDC;PT30M
12103907380542;CDC;PT30M
12255282123636;CDC;PT30M
12272937691241;CDC;PT30M
12599276403423;CDC;PT30M
14231403642254;CDC;PT30M
14301157699511;CDC;PT30M
14380463033842;CDC;PT30M
14390882771116;CDC;PT30M
14420405124864;CDC;PT30M
14589724955953;CDC;PT30M
14636468851658;CDC;PT30M
14701591882478;CDC;PT30M
14807235787204;CDC;PT30M
14865123002650;CDC;PT30M
16104486228036;CDC;PT30M
16124167674284;CDC;PT30M
16177858015879;CDC;PT30M
16197973793560;CDC;PT30M
17333429785549;CDC;PT30M
17515484797798;CDC;PT30M
17753690298007;CDC;PT30M
17757597683632;CDC;PT30M
17971201122622;CDC;PT30M
17971201122622;CDC;PT30M
19129232788764;CDC;PT30M
19304486144669;CDC;PT30M
19374095511012;CDC;PT30M
19430245963567;CDC;PT30M
19554269168540;CDC;PT30M
19579594719860;CDC;PT10M
19797829188210;CDC;PT30M
21121997086330;CDC;PT30M
21154558554879;CDC;PT10M
21162228562248;CDC;PT30M
21164688728292;CDC;PT30M
21362228609709;CDC;PT30M
21546020245587;CDC;PT30M
21570477567896;CDC;PT30M
22101591782575;CDC;PT30M
22219247440555;CDC;PT30M
22271780005080;CDC;PT30M
22294355927798;CDC;PT30M
22361939180286;CDC;PT30M
22368162054679;CDC;PT30M
22417221360464;CDC;PT30M
23110274889745;CDC;PT30M
23189580180417;CDC;PT30M
23348625142348;CDC;PT30M
23358321215070;CDC;PT30M
24238494885735;CDC;PT10M
24242691701982;CDC;PT10M
24267293697071;CDC;PT30M
24317800167104;CDC;PT30M
24326049153219;CDC;PT30M
24586396419042;CDC;PT10M
24592329875916;CDC;PT30M
24592329875916;CDC;PT10M
25139363217704;CDC;PT30M
25184804561167;CDC;PT30M
25197684449534;CDC;PT30M
25197684449534;CDC;PT30M
25273516567752;CDC;PT30M
25282199662233;CDC;PT10M
25291895734598;CDC;PT30M
25298986911108;CDC;PT30M
25322431091575;CDC;PT30M
25341099853086;CDC;PT30M
25345875432513;CDC;PT30M
25384080857531;CDC;PT30M
25392040460270;CDC;PT30M
25699999970086;CDC;PT30M
25877134519174;CDC;PT10M
25947756816465;CDC;PT30M
25993777106319;CDC;PT30M
01101012928699;CDC;PT30M
01184804471380;CDC;PT30M
01235890001394;CDC;PT30M
01383357447542;CDC;PT30M
01392040446209;CDC;PT10M
01435021597450;CDC;PT30M
01454124439677;CDC;PT30M
02112445618551;CDC;PT30M
02131403652481;CDC;PT30M
02136903016418;CDC;PT30M
02274095461932;CDC;PT30M
02274095461932;CDC;PT30M
02362373326125;CDC;PT30M
04341389246508;CDC;PT10M
04352387765450;CDC;PT30M
05190303856582;CDC;PT30M
05563531080612;CDC;PT30M
06464688788805;CDC;PT30M
07228798794562;CDC;PT30M
07289580288942;CDC;PT30M
09193777084919;CDC;PT30M
09201302427211;CDC;PT30M
09216208351726;CDC;PT30M
09231548466946;CDC;PT30M
09327930427586;CDC;PT30M
09486975370691;CDC;PT30M
09514616494150;CDC;PT30M
09610130244398;CDC;PT30M
09787988373660;CDC;PT30M
12178726464466;CDC;PT10M
12278147549695;CDC;PT30M
14237047713998;CDC;PT30M
14248769699382;CDC;PT30M
14261649611586;CDC;PT30M
14268596188645;CDC;PT30M
14489869744570;CDC;PT30M
14520984055020;CDC;PT30M
14555571581060;CDC;PT30M
14587843617795;CDC;PT30M
14601881257672;CDC;PT30M
14706367551684;CDC;PT30M
14706367551684;CDC;PT30M
14706367551684;CDC;PT10M
14752387832405;CDC;PT30M
14831403700107;CDC;PT30M
14831403700107;CDC;PT30M
14885383483773;CDC;PT10M
15284370431321;CDC;PT30M
16139507872870;CDC;PT10M
16152387727766;CDC;PT30M
16190737987856;CDC;PT30M
16316208385798;CDC;PT30M
16406656974678;CDC;PT30M
16421128775572;CDC;PT30M
16545296598397;CDC;PT30M
16545296598397;CDC;PT30M
16587120103462;CDC;PT30M
17153979707939;CDC;PT30M
17306801698077;CDC;PT30M
17650217066738;CDC;PT30M
19149927433657;CDC;PT30M
19312300970138;CDC;PT30M
19361215554971;CDC;PT10M
19520549898032;CDC;PT30M
19537915998091;CDC;PT10M
19839652673214;CDC;PT10M
19882344307227;CDC;PT30M
19950940614102;CDC;PT30M
19990014373305;CDC;PT30M
21250795903511;CDC;PT30M
21504196677094;CDC;PT30M
22125759621611;CDC;PT30M
22146309526921;CDC;PT30M
22230680115810;CDC;PT10M
22230680115810;CDC;PT30M
22323299419969;CDC;PT30M
22374240135405;CDC;PT30M
22414616496839;CDC;PT30M
22456584654897;CDC;PT30M
22535166356608;CDC;PT30M
23171490566183;CDC;PT30M
23192040358660;CDC;PT30M
23227641092997;CDC;PT30M
23312445720823;CDC;PT30M
24150217055059;CDC;PT10M
24264544099875;CDC;PT30M
24355282035549;CDC;PT30M
24596092562744;CDC;PT10M
25140810376202;CDC;PT30M
25255426776444;CDC;PT10M
25273806036578;CDC;PT30M
25283936298284;CDC;PT30M
25335600462171;CDC;PT30M
25379739429630;CDC;PT30M
25391606279199;CDC;PT30M
25399855233023;CDC;PT30M
25440376195486;CDC;PT30M
25459913088560;CDC;PT30M
25477568618615;CDC;PT30M
25487698975067;CDC;PT30M
22515195297850;CDC;PT30M
01159334261790;CDC;PT30M
01163820456035;CDC;PT30M
01255426880180;CDC;PT30M
01330101288919;CDC;PT30M
01418813242312;CDC;PT30M
01440376177923;CDC;PT30M
01551808946650;CDC;PT30M
01605643979894;CDC;PT30M
01651953604802;CDC;PT30M
01679160593538;CDC;PT30M
02150795832198;CDC;PT30M
02173516607603;CDC;PT30M
02194645325078;CDC;PT30M
02214761166560;CDC;PT30M
02229667148452;CDC;PT30M
02235166385941;CDC;PT30M
02507525324415;CDC;PT30M
04109406628370;CDC;PT30M
05509551344222;CDC;PT30M
05537192394620;CDC;PT10M
06316787239015;CDC;PT30M
06385383458684;CDC;PT10M
06592329894268;CDC;PT30M
07144862466534;CDC;PT30M
07459623692447;CDC;PT30M
09111722118034;CDC;PT30M
09191172200136;CDC;PT10M
09342981149510;CDC;PT30M
09372214129193;CDC;PT30M
09520694609931;CDC;PT30M
09596671430607;CDC;PT30M
12195658416246;CDC;PT30M
14209985322515;CDC;PT30M
14371201130946;CDC;PT30M
14423733675934;CDC;PT30M
14474240192103;CDC;PT30M
14580173579311;CDC;PT30M
14782778580144;CDC;PT30M
14813169290114;CDC;PT30M
14814471731741;CDC;PT30M
15176555678951;CDC;PT30M
15278581705762;CDC;PT30M
15484081039804;CDC;PT30M
16105499167320;CDC;PT30M
16127206751659;CDC;PT30M
16132127301540;CDC;PT30M
16147177959519;CDC;PT30M
16176121521828;CDC;PT30M
16187554237876;CDC;PT30M
16523733665819;CDC;PT30M
17176555652988;CDC;PT30M
17589290818705;CDC;PT30M
19117944857472;CDC;PT30M
19183936116724;CDC;PT30M
19448914561398;CDC;PT30M
19448914561398;CDC;PT30M
19469175079680;CDC;PT30M
19507959436896;CDC;PT10M
19534587485905;CDC;PT10M
19552821941344;CDC;PT30M
19584949280026;CDC;PT30M
19631114270984;CDC;PT10M
19631548424335;CDC;PT10M
21157452839120;CDC;PT30M
21177134539080;CDC;PT30M
21212011456002;CDC;PT30M
21213169319358;CDC;PT30M
21221128730594;CDC;PT30M
21302315460563;CDC;PT30M
21437337082907;CDC;PT30M
21479449968802;CDC;PT30M
22180752482387;CDC;PT30M
22194645435311;CDC;PT30M
22301881260178;CDC;PT30M
22440376124510;CDC;PT30M
22460926114312;CDC;PT30M
22550361724083;CDC;PT30M
22574674266555;CDC;PT30M
23150072300199;CDC;PT30M
23269898583477;CDC;PT30M
23371924729008;CDC;PT30M
23570766950097;CDC;PT30M
24257742377661;CDC;PT30M
24316642518680;CDC;PT30M
24380173485605;CDC;PT30M
24380173485605;CDC;PT30M
24384515020055;CDC;PT30M
25202170704013;CDC;PT10M
25262083899471;CDC;PT30M
25389724911876;CDC;PT30M
25412445595486;CDC;PT30M
25802025993875;CDC;PT10M
25806512240110;CDC;PT30M
25873516579019;CDC;PT10M
25953979724265;CDC;PT30M
01183502112681;CDC;PT30M
01183502112681;CDC;PT30M
01227351646708;CDC;PT30M
01238350213385;CDC;PT30M
01268306772191;CDC;PT30M
01355137408247;CDC;PT30M
01390882724310;CDC;PT30M
01440810358861;CDC;PT30M
01630969589731;CDC;PT30M
01697539794774;CDC;PT30M
02106222844193;CDC;PT30M
02242836449318;CDC;PT30M
02285817627246;CDC;PT30M
02417800268121;CDC;PT30M
02431403722241;CDC;PT10M
05108972490854;CDC;PT30M
05178581674812;CDC;PT30M
05419536888060;CDC;PT30M
05419536888060;CDC;PT10M
05453979699709;CDC;PT30M
05488711992368;CDC;PT30M
06315774126790;CDC;PT10M
06332272039968;CDC;PT30M
07461649710690;CDC;PT30M
09353545525911;CDC;PT30M
09371780001049;CDC;PT30M
09390303798089;CDC;PT30M
09492474674010;CDC;PT30M
09614037626318;CDC;PT30M
09676410974078;CDC;PT30M
09713169292353;CDC;PT30M
12267004297159;CDC;PT30M
14204630808423;CDC;PT30M
14233429616470;CDC;PT30M
14271635097188;CDC;PT30M
14284080945954;CDC;PT30M
14363675797743;CDC;PT10M
14363675797743;CDC;PT30M
14369030342736;CDC;PT30M
14403328499621;CDC;PT30M
14461939128633;CDC;PT30M
14635311057163;CDC;PT30M
14858610666406;CDC;PT30M
14882633832604;CDC;PT30M
15434153396691;CDC;PT30M
16159478980528;CDC;PT30M
16241968104906;CDC;PT30M
16439073786123;CDC;PT10M
16452098306249;CDC;PT30M
16459334256170;CDC;PT30M
16535600573977;CDC;PT30M
16540086743566;CDC;PT30M
17216063674130;CDC;PT30M
17324167851910;CDC;PT30M
17332127344726;CDC;PT30M
17386975368436;CDC;PT30M
19186396395076;CDC;PT30M
19188133019021;CDC;PT30M
19358610634795;CDC;PT10M
19449638169487;CDC;PT30M
19509261856065;CDC;PT10M
19561504997769;CDC;PT10M
19695803156610;CDC;PT30M
19777423970639;CDC;PT30M
19845007130888;CDC;PT30M
21228219897268;CDC;PT30M
21298118666693;CDC;PT30M
21366280694328;CDC;PT30M
21392329893692;CDC;PT30M
22159478887257;CDC;PT30M
22188422569683;CDC;PT30M
22199131527069;CDC;PT30M
22201302457803;CDC;PT30M
22309406533101;CDC;PT30M
22321273479603;CDC;PT30M
22342257448717;CDC;PT30M
22399131669135;CDC;PT30M
23154558580208;CDC;PT30M
23202315368081;CDC;PT30M
23297684424573;CDC;PT10M
24200434076593;CDC;PT10M
24505788679962;CDC;PT30M
25289001384130;CDC;PT10M
25326483218142;CDC;PT30M
25326483218142;CDC;PT30M
25394066561065;CDC;PT30M
25635311114329;CDC;PT30M
25815340031207;CDC;PT10M
25847322653788;CDC;PT30M
25936034669614;CDC;PT30M
25966280742155;CDC;PT30M
25985962301799;CDC;PT30M
19186396395076;CDC;PT30M
01121997002544;CDC;PT30M
01221562839493;CDC;PT30M
01480897214969;CDC;PT30M
01480897214969;CDC;PT30M
01615484771176;CDC;PT30M
02171056377057;CDC;PT30M
02171056377057;CDC;PT30M
02213892855651;CDC;PT30M
02267872581683;CDC;PT30M
02339797375194;CDC;PT30M
02383936303699;CDC;PT30M
02444862456205;CDC;PT30M
02503328433949;CDC;PT30M
04167872637606;CDC;PT30M
04359623727328;CDC;PT30M
05114761171307;CDC;PT30M
05438929045204;CDC;PT30M
05499565838883;CDC;PT30M
05499565838883;CDC;PT10M
05558755402169;CDC;PT30M
06387554158891;CDC;PT10M
06546020172687;CDC;PT30M
06557163467413;CDC;PT30M
07466425406355;CDC;PT30M
07492185136597;CDC;PT30M
09166136013179;CDC;PT30M
09171635295732;CDC;PT30M
09320839270001;CDC;PT30M
09634298072150;CDC;PT10M
09729232910960;CDC;PT30M
12126772774330;CDC;PT10M
14217366099761;CDC;PT30M
14225325540835;CDC;PT10M
14279884169103;CDC;PT30M
14330824809910;CDC;PT30M
14431837907848;CDC;PT30M
14475976684322;CDC;PT30M
14653834950408;CDC;PT30M
15291461615804;CDC;PT30M
16109117125726;CDC;PT30M
16133574452578;CDC;PT30M
16140520847008;CDC;PT30M
16176845061284;CDC;PT30M
16176989841879;CDC;PT30M
16452821959980;CDC;PT30M
16452966707662;CDC;PT30M
17203473190074;CDC;PT30M
17536179408844;CDC;PT30M
19179015855205;CDC;PT30M
19310130181727;CDC;PT10M
19321997007150;CDC;PT30M
19338784351522;CDC;PT30M
19371345852262;CDC;PT30M
19511287857740;CDC;PT10M
19538929019987;CDC;PT10M
19773806052005;CDC;PT30M
21125759687180;CDC;PT30M
21310274883575;CDC;PT30M
21426772745972;CDC;PT30M
22103473065633;CDC;PT30M
22337626598920;CDC;PT30M
22355861017808;CDC;PT30M
22384659764516;CDC;PT30M
23165412400134;CDC;PT30M
23173371862178;CDC;PT30M
23184515060203;CDC;PT30M
23287698944684;CDC;PT30M
24223588959732;CDC;PT30M
24380173606556;CDC;PT30M
24530969566808;CDC;PT30M
24537192460897;CDC;PT30M
25115774228495;CDC;PT30M
25144862369771;CDC;PT30M
25224601992245;CDC;PT30M
25247322666933;CDC;PT30M
25277858155604;CDC;PT30M
25314761045740;CDC;PT30M
25316931916051;CDC;PT30M
25434153386903;CDC;PT30M
25821997000630;CDC;PT10M
25839363216130;CDC;PT30M
25860202604885;CDC;PT10M
25883791601592;CDC;PT30M
25886396474713;CDC;PT30M
25929667125519;CDC;PT30M
25929667125519;CDC;PT30M
25935600567892;CDC;PT30M
12556874061391;CDC;PT30M
19433285091114;CDC;PT30M
01179594621348;CDC;PT30M
01187698985845;CDC;PT30M
01260491927739;CDC;PT30M
01414761178488;CDC;PT30M
01491461639088;CDC;PT30M
01610564396254;CDC;PT30M
02124746727967;CDC;PT30M
02388422521128;CDC;PT30M
02417221411321;CDC;PT30M
02449782900413;CDC;PT30M
02467293710812;CDC;PT30M
02542112856204;CDC;PT30M
04565267709442;CDC;PT30M
05186107061970;CDC;PT30M
